communityName,state,countyCode,communityCode,population,householdsize,racepctblack,racePctWhite,racePctAsian,racePctHisp,agePct12t21,agePct12t29,agePct16t24,agePct65up,numbUrban,pctUrban,medIncome,pctWWage,pctWFarmSelf,pctWInvInc,pctWSocSec,pctWPubAsst,pctWRetire,medFamInc,perCapInc,whitePerCap,blackPerCap,indianPerCap,AsianPerCap,OtherPerCap,HispPerCap,NumUnderPov,PctPopUnderPov,PctLess9thGrade,PctNotHSGrad,PctBSorMore,PctUnemployed,PctEmploy,PctEmplManu,PctEmplProfServ,PctOccupManu,PctOccupMgmtProf,MalePctDivorce,MalePctNevMarr,FemalePctDiv,TotalPctDiv,PersPerFam,PctFam2Par,PctKids2Par,PctYoungKids2Par,PctTeen2Par,PctWorkMomYoungKids,PctWorkMom,NumKidsBornNeverMar,PctKidsBornNeverMar,NumImmig,PctImmigRecent,PctImmigRec5,PctImmigRec8,PctImmigRec10,PctRecentImmig,PctRecImmig5,PctRecImmig8,PctRecImmig10,PctSpeakEnglOnly,PctNotSpeakEnglWell,PctLargHouseFam,PctLargHouseOccup,PersPerOccupHous,PersPerOwnOccHous,PersPerRentOccHous,PctPersOwnOccup,PctPersDenseHous,PctHousLess3BR,MedNumBR,HousVacant,PctHousOccup,PctHousOwnOcc,PctVacantBoarded,PctVacMore6Mos,MedYrHousBuilt,PctHousNoPhone,PctWOFullPlumb,OwnOccLowQuart,OwnOccMedVal,OwnOccHiQuart,OwnOccQrange,RentLowQ,RentMedian,RentHighQ,RentQrange,MedRent,MedRentPctHousInc,MedOwnCostPctInc,MedOwnCostPctIncNoMtg,NumInShelters,NumStreet,PctForeignBorn,PctBornSameState,PctSameHouse85,PctSameCity85,PctSameState85,LemasSwornFT,LemasSwFTPerPop,LemasSwFTFieldOps,LemasSwFTFieldPerPop,LemasTotalReq,LemasTotReqPerPop,PolicReqPerOffic,PolicPerPop,RacialMatchCommPol,PctPolicWhite,PctPolicBlack,PctPolicHisp,PctPolicAsian,PctPolicMinor,OfficAssgnDrugUnits,NumKindsDrugsSeiz,PolicAveOTWorked,LandArea,PopDens,PctUsePubTrans,PolicCars,PolicOperBudg,LemasPctPolicOnPatr,LemasGangUnitDeploy,LemasPctOfficDrugUn,PolicBudgPerPop,murders,murdPerPop,rapes,rapesPerPop,robberies,robbbPerPop,assaults,assaultPerPop,burglaries,burglPerPop,larcenies,larcPerPop,autoTheft,autoTheftPerPop,arsons,arsonsPerPop,ViolentCrimesPerPop,nonViolPerPop,latitude,longitude
Dunkirkcity,NY,13,21105,13989,2.48,3.77,87.34,0.3,13.97,13.4,24.92,12.38,17.24,0,0,20742,64.95,0.82,45.55,37.23,14.32,23.05,26537,10172,10779,5055,8009,6695,6058,4771,2593,18.67,12.6,29.22,10.18,11.19,52.03,26.3,26.55,22.76,16,9.49,32.35,12.37,11.06,3.06,64.53,62.07,72.18,67.36,54.12,66.96,599,4.92,288,6.94,8.68,11.11,18.06,0.14,0.18,0.23,0.37,83.02,2.98,4.77,3.17,2.46,2.54,2.3,67.11,1.95,36.53,3,300,94.96,64.9,2.67,51,1939,9.52,0.12,31400,41700,56400,25000,201,256,302,101,320,31.9,16.9,14.3,0,0,2.06,81.52,63.16,89.58,93.2,,,,,,,,,,,,,,,,,,4.7,2980.2,0.83,,,,,0,,0,0,3,21.62,13,93.69,20,144.13,106,763.91,502,3617.76,16,115.31,5,36.03,259.44,4533.01,39.7182638,-76.6547164
NorthHuntingdontownship,PA,129,55128,28158,2.76,0.24,99.45,0.22,0.28,13.69,23.25,11.6,13.24,25438,90.4,32066,75.98,0.33,53.53,32.89,3.79,24.65,35959,13405,13419,16805,6260,10655,7209,9075,1479,5.32,6.09,17.09,16.15,6.27,57.38,18.94,24.87,11.98,26.74,5,24.98,6.77,5.92,3.09,87.05,85.22,94.56,89.65,52.58,62.66,126,0.57,379,1.85,6.07,8.18,8.18,0.02,0.08,0.11,0.11,96.21,0.2,2.71,2.21,2.73,2.8,2.23,89.29,0.7,25.86,3,259,97.53,86.92,0.39,49.42,1962,0.31,0.23,48900,61600,74600,25700,236,307,369,133,385,22.2,17.9,12.1,0,0,1.35,91.78,76.94,89.1,97.36,,,,,,,,,,,,,,,,,,28.4,991,1.13,,,,,0,,0,0,1,3.49,7,24.44,21,73.32,76,265.36,282,984.64,38,132.68,1,3.49,101.26,1386.17,44.99823657591973,-92.9662746708194
NewBritaintown,CT,3,50440,75491,2.5,7.58,81.61,1.79,16.27,13.43,30.11,15.54,15.26,75491,100,30121,74.42,0.37,43.44,31.61,9.08,21.2,35711,14715,16016,10826,27465,12313,6298,7224,9289,12.8,15.44,35.25,16.67,7.84,60.21,22.94,21.22,17.58,22.55,9.17,39.17,12.33,10.84,3.01,61.37,56.8,70.46,60.88,59.38,67.98,3152,5.99,12444,12.83,21.27,27.53,33.93,2.11,3.51,4.54,5.59,63.18,7.68,4.49,2.84,2.4,2.5,2.33,44.91,4.15,61.41,2,2165,93.3,43.11,2.73,30.81,1951,5.34,0.45,117100,139200,164800,47700,298,427,530,232,512,24.8,24.4,14.9,62,10,16.48,55.48,51.71,82.73,87.94,142,203.19,119,170.27,39512,56537,278.3,203.2,87.95,93.66,3.52,2.82,0,6.34,10,8,147.2,13.8,5462.9,3,44,9420000,83.8,0,7.04,134789,4,5.72,21,30.05,215,307.64,269,384.91,1083,1549.64,2865,4099.47,700,1001.62,1,1.43,728.32,6652.17,43.316567556410256,-93.17301599230768
Hilltowntownship,PA,17,34952,10582,2.97,0.76,97.85,0.95,1.19,12.97,23.99,11.1,9.22,1813,17.13,44717,87.3,2.8,59.55,21.42,3,13.82,47748,17091,17147,3320,0,29133,3715,5402,326,3.11,4.83,16.51,23.51,1.98,71.57,25.97,19.22,17.12,24.6,5.61,23.62,7.14,6.39,3.23,86.69,85.58,91.11,85.55,56.4,65.73,32,0.43,320,11.88,11.88,25.31,32.81,0.36,0.36,0.77,0.99,94.68,0.49,4.69,4.01,2.95,3.02,2.6,85.34,1.09,20.5,3,91,97.51,83.41,0,32.97,1969,0.5,0,114800,155300,192900,78100,368,479,581,213,563,24.4,22.2,12,0,0,3.02,81.07,64.56,79.93,94.13,,,,,,,,,,,,,,,,,,27.9,379.5,0.49,,,,,0,,0,0,2,18.59,0,0,4,37.17,42,390.3,171,1589.07,12,111.51,0,0,55.76,2090.88,27.29209148518972,-80.29785323414933
Winonacity,MN,169,71032,25399,2.72,0.66,97.59,1.24,0.86,25.2,39.16,28.26,13.71,0,0,22497,73.06,1.43,47.71,33.02,5.56,13.6,31494,10756,10888,6074,8322,3765,5874,4900,3772,17.15,11.45,23.05,22.56,6.14,58.98,25.79,27.59,17.4,23.53,6.02,45.66,7.47,6.8,2.97,75.21,75.29,78.47,81.25,77.22,82.18,405,2.33,449,41.65,51,61.47,63.92,0.74,0.9,1.09,1.13,95.68,0.42,3.61,2.23,2.36,2.54,2.05,68.49,1.81,53.83,2,348,96.41,63.6,2.01,33.33,1939,3.52,0.3,37300,50400,68600,31300,191,285,382,191,320,27.8,17.3,12.6,0,0,1.77,62.25,46.25,68.14,83.03,,,,,,,,,,,,,,,,,,12.3,2065.6,1.47,,,,,0,,0,0,,,2,7.73,11,42.52,127,490.9,1322,5109.97,36,139.15,4,15.46,,5755.48,32.10411728333333,-93.78763924444443
Trentoncity,MI,163,80420,20586,2.62,0.16,98.09,1.15,1.37,13.01,23.46,11.7,13.04,20586,100,41129,77.93,0.19,52.97,29.19,4.36,25.34,47847,17341,17385,5000,19622,17640,291,7894,858,4.21,5.57,17.8,18.27,4.54,60.04,25.38,23.39,11.82,25.51,6.45,26.56,10.11,8.39,3.06,81.68,80.79,87.82,84.71,58.79,66.13,159,0.92,876,5.48,10.84,12.44,14.84,0.23,0.46,0.53,0.63,94.91,0.74,3.13,2.39,2.6,2.76,2.06,81.66,1.23,34.29,3,224,97.23,76.91,0.89,22.32,1959,0.84,0.33,64500,81400,98600,34100,274,384,453,179,436,24,16.1,13,0,0,4.26,75.62,66.73,93.8,96.38,,,,,,,,,,,,,,,,,,7.6,2721.6,0.66,,,,,0,,0,0,,,3,15.07,15,75.34,47,236.07,318,1597.27,33,165.75,5,25.11,,2024.21,39.294524318421054,-106.06067184473685
TwoRiverscity,WI,71,81325,13030,2.52,0.21,97.61,1.27,0.72,13.2,23.98,11.36,14.81,0,0,25710,72.86,0.46,55.77,31.9,7.3,14.96,31250,12319,12447,16730,8665,4247,6463,3187,1176,9.09,10.43,24.22,11.19,4.57,62.12,44.71,16.81,29.94,16.89,7.17,25.57,8.32,7.78,3.05,78.87,78.65,79.18,80.68,61.26,71.57,145,1.22,157,33.12,34.39,38.85,47.77,0.4,0.41,0.47,0.58,95.37,0.63,3.86,2.73,2.51,2.62,2.22,74.79,1.47,36.07,3,250,95.38,71.53,1.2,48.8,1950,2.48,0.37,34700,44400,57800,23100,170,222,282,112,290,22.4,15.6,12.6,0,0,1.2,89.08,65.9,91.46,96.58,,,,,,,,,,,,,,,,,,5.7,2278.3,1.52,,,,,0,,0,0,0,0,2,15.04,4,30.09,48,361.07,319,2399.58,11,82.74,2,15.04,45.13,2858.43,38.1316354,-108.2850522
Strongsvillecity,OH,35,75098,35308,2.87,0.78,96.6,2.36,0.95,14.25,23.88,11.21,7.39,35308,100,50916,88.65,0.87,60.49,18.87,1.77,12.92,56332,20217,20093,25393,6755,24115,16898,14683,810,2.3,2.44,10.46,30.22,3.59,70.84,21.26,23.15,9.04,35.96,6.04,23.62,7.46,6.77,3.25,89.99,89.26,95.83,92.84,55.86,66.02,191,0.79,1911,7.74,15.02,18.16,22.14,0.42,0.81,0.98,1.2,92.14,0.93,4.1,3.32,2.87,3.07,1.93,88.1,0.72,24.91,3,815,93.78,82.36,1.96,13.25,1975,0.48,0.19,94600,117300,144300,49700,365,414,472,107,457,24.6,20.2,11.6,0,0,5.41,72.95,55.44,83.04,90.47,,,,,,,,,,,,,,,,,,25.5,1382.8,2.9,,,,,0,,0,0,2,5.29,16,42.32,4,10.58,181,478.8,535,1415.23,63,166.65,9,23.81,58.2,2084.49,33.02109823925233,-96.56320954138852
Ipswichtown,MA,9,32310,11873,2.54,0.37,98.93,0.43,0.65,10.7,21.6,9.62,13.15,0,0,42386,80,0.49,53.73,25.67,5.49,16.51,52279,20175,20327,3200,0,9748,729,6736,623,5.29,4.48,13.23,33.6,6.32,66.04,16.04,28.91,8.64,40.7,7.61,27.91,10.81,9.31,3.03,80.99,78.87,92.25,80.06,53.68,69.67,169,2.07,421,11.4,13.54,19.95,21.38,0.4,0.48,0.71,0.76,93.52,1.26,3.24,2.26,2.5,2.73,2.02,74.69,0.73,44.27,3,479,90.72,68.61,0.84,34.03,1955,1.11,0.21,159500,192600,244600,85100,364,566,722,358,610,24.1,24,14.3,0,0,3.55,71.92,64.55,87.03,91.97,,,,,,,,,,,,,,,,,,33.8,351.4,4.47,,,,,0,,0,0,0,0,0,0,18,143.18,30,238.63,207,1646.52,13,103.4,0,0,143.18,1988.55,30.4182638990085,-84.37246839745042
Randolphtown,MA,21,55955,30093,2.76,8.16,85.38,5.57,1.81,11.89,25.49,12.14,13.23,30093,100,43244,81.37,0.55,45.11,29.31,5.35,14.74,50718,17163,17601,16333,3422,12113,14732,16484,1451,4.88,4.51,15.28,21.81,6.41,65.87,14.28,24.07,9.92,27.11,6.26,32.04,8.55,7.48,3.23,82.39,79.16,91.99,79.67,63.92,70.61,316,1.41,3495,9.64,14.11,24.72,32.56,1.12,1.64,2.87,3.78,85.73,2.22,6.13,4.53,2.73,2.97,2.17,76.92,2.09,39.98,3,371,96.7,70.89,1.89,23.18,1964,0.63,0.37,133200,155000,179100,45900,491,679,814,323,729,28.1,22.6,13.8,0,0,11.61,77.33,63.57,78.26,94.78,,,,,,,,,,,,,,,,,,10.4,2883.6,5.72,,,,,0,,0,0,4,12.9,16,51.62,44,141.95,238,767.82,533,1719.52,226,729.1,4,12.9,206.47,3229.34,44.07150764418604,-92.74954973023256
Conneautcity,OH,7,18350,13241,2.6,1.23,98.13,0.29,0.85,14.42,25.16,12.14,15.78,0,0,21144,67.83,0.49,38.14,36.11,10.31,20.92,26313,10276,10318,5975,9541,7025,0,1905,2507,19.15,6.65,27.14,6.4,10.91,50.27,36.54,19.76,26.55,16.36,9.27,23.25,11.28,10.34,3.09,75.57,72.89,76.4,77.49,53.18,62.75,195,1.66,189,0,0,0,0,0,0,0,0,95.72,0.79,4.47,3.26,2.58,2.59,2.56,70.17,1.38,39.22,3,630,88.98,69.92,5.08,69.68,1942,6.7,0.52,28000,38700,54400,26400,164,215,270,106,319,24.8,16.6,12.8,0,0,1.43,70.77,61.86,88.33,92.22,,,,,,,,,,,,,,,,,,27.3,484.7,0.65,,,,,0,,1,7.54,4,30.14,2,15.07,6,45.21,72,542.58,240,1808.59,13,97.97,0,0,97.97,2449.13,41.107399759322035,-75.46536565084746
Libertytownship,OH,155,43344,24453,2.49,4.27,94.32,1.07,1.06,12.06,22.97,11.14,16.19,22800,93.33,27081,70.27,0.1,44.91,36.26,5.86,22.36,33344,15080,14697,12145,10680,60116,4625,11760,2594,10.68,7.35,23.48,17.35,7.1,54.14,20.58,28.43,15.72,26,8.13,26.17,10.88,9.6,3,78.4,76.87,87.17,75.7,49.49,55,229,1.15,901,16.43,17.31,19.2,20.64,0.61,0.64,0.71,0.76,90.96,0.4,3.65,2.61,2.48,2.66,2.03,76.21,1.13,38.22,3,497,95.18,70.92,1.41,35.01,1959,2.82,0.37,40200,56800,81400,41200,229,289,346,117,360,23.9,17.4,13.5,0,0,3.69,76.01,69.27,86.91,95.63,,,,,,,,,,,,,,,,,,23.7,1033.9,0.91,,,,,0,,2,14.88,5,37.21,18,133.96,7,52.09,71,528.39,363,2701.5,120,893.06,,,238.15,,40.42745929593496,-83.32588505772358
MuskegonHeightscity,MI,121,56360,13176,2.68,69.94,28.02,0.13,2.6,15.61,28.64,13.97,11.99,13176,100,13778,62.13,0,13.05,34.8,30.57,16.23,16038,7265,8358,6166,58597,3214,10351,6801,4605,35.13,15.89,43.85,4.55,18.28,42.49,32.89,24.02,31.39,10.87,17.1,39.66,19.22,18.29,3.28,34.82,28.99,34.95,37.58,49.91,53.74,2194,17.16,84,14.29,14.29,14.29,14.29,0.09,0.09,0.09,0.09,95.43,0.28,8.98,6.1,2.66,2.59,2.75,54.03,6.61,54.56,2,423,92.08,55.53,14.66,55.32,1951,15.53,0.86,17800,25200,33700,15900,199,260,317,118,342,35.1,20.3,16.7,0,0,0.64,67.87,58.37,91.14,93.49,,,,,,,,,,,,,,,,,,3.3,4012.2,1.39,,,,,0,,1,7.09,,,67,475.35,250,1773.68,432,3064.92,1109,7868.04,141,1000.35,18,127.7,,12061.01,45.88067824752066,-95.13188980991735
Watervillecity,ME,11,80740,17173,2.61,0.49,98.49,0.58,0.65,20.44,33.58,21.93,14.56,0,0,22617,70.14,0.48,38.59,33.39,12.45,15.83,29054,12002,11996,15431,11190,10520,10679,12628,2401,16.04,12.33,25.49,22.24,7.63,53.74,16.09,39.28,12.77,29.77,9.47,38.92,12.57,11.17,2.9,66.02,65.61,70.27,66.6,61.44,69.47,385,3.04,737,14.25,18.72,21.17,26.87,0.61,0.8,0.91,1.15,83.4,1.09,2.64,1.66,2.27,2.56,1.98,56.3,0.94,56.67,2,425,93.94,49.93,3.06,31.06,1945,6.11,0.62,57100,74400,101800,44700,223,316,390,167,359,26,17.2,12.7,0,0,4.31,65.55,46.49,70.52,80.86,,,,,,,,,,,,,,,,,,14.1,1218.9,0.4,,,,,0,,0,0,2,12.31,3,18.47,30,184.66,121,744.8,801,4930.44,33,203.13,1,6.16,215.44,5884.53,39.751775,-103.412226
Neenahcity,WI,139,55750,23219,2.57,0.19,98.02,0.94,1.03,12.52,25.51,10.96,10.72,23219,100,32285,79.78,0.47,56.29,26.04,5.58,18.01,38123,15074,15198,5713,10393,10802,3062,7609,1373,5.96,6,15.89,20.5,4.46,65.18,39.46,20.26,22.75,23.23,8.04,26.08,11.21,9.7,3.09,78.96,79.29,85.15,81.46,62.63,69.78,305,1.66,473,12.05,19.45,23.47,39.96,0.25,0.4,0.48,0.81,96.95,0.39,4.08,2.88,2.56,2.76,2.14,72.48,1.31,41.25,3,237,97.44,67.13,1.27,36.71,1959,1.41,0.11,47600,59300,74800,27200,259,314,372,113,384,22.4,19.5,12.2,0,0,2.04,80.72,55.69,81.87,94.61,,,,,,,,,,,,,,,,,,7.7,3017.6,0.59,,,,,0,,0,0,2,8.14,6,24.42,35,142.43,104,423.21,665,2706.11,42,170.91,4,16.28,174.98,3316.51,47.516127430000004,-92.13539946666667
Pittsfieldcity,MA,3,53960,48622,2.44,3.14,95.46,0.77,1.1,12.25,25.19,12.04,15.4,48622,100,29987,72.01,0.43,46.72,33.58,10.54,22,38005,15426,15733,9574,7370,10373,5178,6434,4673,9.74,6.67,21.94,19.21,7.56,57.89,21.22,25.27,11.1,28.37,9.77,31.08,12.28,11.11,2.98,70,68.89,77.11,81.33,54.95,65.54,1146,2.96,2037,7.56,13.89,16.64,19.44,0.32,0.58,0.7,0.81,92.3,0.81,3.49,2.32,2.41,2.63,2.08,65.07,0.86,44.88,3,1356,93.63,59.56,3.1,38.05,1940,3.56,0.28,88200,111100,140900,52700,275,388,469,194,461,26.6,20.8,13.1,22,0,4.19,73.33,57.91,88.1,90.76,,,,,,,,,,,,,,,,,,42.2,1152.3,3.13,,,,,0,,0,0,2,4.28,29,62.11,216,462.63,530,1135.15,956,2047.55,126,269.87,0,0,529.02,3452.56,43.43031745496688,-89.23741610860927
Hillsidetownship,NJ,39,31980,21044,2.96,40.76,53.02,3.86,13.34,14.03,26.9,13.23,11.04,21044,100,41187,85.25,0.11,39.28,25.41,6.29,14.05,47018,16520,17951,15057,8615,14113,13660,13339,1251,5.98,11.62,28.39,17.11,6.38,68.11,18.49,21.73,19.21,22.03,7.02,33.32,10.4,8.82,3.36,75.55,69.03,82.51,80.43,70.77,75.95,805,5.45,4403,8.49,17.03,27.05,36.48,1.78,3.56,5.66,7.63,71.68,6.37,7.8,6.13,2.96,3.08,2.6,77.43,3.95,37.67,3,246,96.66,74.29,1.22,45.53,1945,1.95,0.48,112300,140700,167900,55600,447,548,648,201,633,25.2,24.2,15.2,0,0,20.92,56,65.08,80.59,93.17,,,,,,,,,,,,,,,,,,2.8,7547,8.35,,,,,0,,0,0,9,41.68,139,643.73,52,240.82,274,1268.93,674,3121.38,360,1667.21,5,23.16,926.23,6080.67,32.407564625,-89.390518175
NorthArlingtonborough,NJ,3,52320,13790,2.44,0.23,95.53,3.47,6.03,10.46,22.97,10.69,19.59,13790,100,39433,75.42,0.75,56.2,38.4,3.74,25.83,47068,18341,18694,24521,0,10080,11258,14875,473,3.43,10.85,26.69,16.56,4.71,60.64,18.06,20.1,10.05,26.01,5.05,29.91,8.18,6.77,3.01,83.94,83.22,93.59,88.21,46.09,62.7,110,1.15,2050,7.76,11.85,19.12,26.63,1.15,1.76,2.84,3.96,81.31,3.33,3.37,2.37,2.43,2.77,2,64.02,1.57,57.63,2,752,88.26,56.17,0.13,31.12,1946,0.83,0.25,156500,180000,205700,49200,419,501,600,181,549,22.4,19.7,14.8,0,0,14.87,70.36,72.8,82.67,94.73,,,,,,,,,,,,,,,,,,2.7,5152.4,8.46,,,,,0,,0,0,2,14.1,8,56.4,12,84.6,75,528.73,226,1593.23,72,507.58,0,0,155.09,2629.54,42.003284373170736,-91.14538067804878
Summitcity,NJ,39,71430,19757,2.57,5.66,90.17,3.07,5.28,10.5,22.74,9.94,14.07,19757,100,66464,78.94,0.93,69.78,28.8,2.17,16.25,83876,41797,43738,21263,0,29402,23287,21773,515,2.62,4.85,10.79,53.61,3.06,64.35,11.91,28.37,5.93,48.93,5.58,29.47,8.11,6.92,3.03,86.58,85.85,93.37,81.59,48.97,57.62,136,1,2646,25.09,30.8,39.72,43.84,3.36,4.13,5.32,5.87,86.19,2.56,3.93,2.85,2.54,2.76,2.09,73.53,1.14,33.06,3,309,96.14,67.77,2.27,21.04,1946,0.71,0.35,222700,321400,490400,267700,579,781,977,398,834,23.8,20.5,13.9,0,0,13.39,44.87,59.51,73.5,81.95,,,,,,,,,,,,,,,,,,6.3,3150.4,15.49,,,,,0,,0,0,3,14.78,3,14.78,12,59.12,83,408.95,295,1453.49,35,172.45,3,14.78,88.69,2049.66,31.046835525316453,-92.52596871772153
Gloucestertownship,NJ,7,26760,53797,2.9,6.14,91.22,2.03,1.47,14.22,27.73,12.46,7.82,52551,97.68,41224,87.53,0.57,42.42,19.34,3.72,13.61,45694,15393,15403,14949,13194,16459,15163,11385,1786,3.35,5.68,18.6,18.92,5.21,68.7,13.94,22.64,11.36,27.16,8.18,29.17,11.43,9.86,3.33,80.81,79.08,90.69,83.12,59.94,67.52,790,2.3,1728,10.76,16.15,22.34,31.31,0.35,0.52,0.72,1.01,93.68,0.61,5.49,4.23,2.87,3.12,2.14,81.15,1.81,35,3,1366,93.13,74.72,5.34,64.35,1972,1.2,0.26,81900,104300,131000,49100,410,477,541,131,549,24.5,23.5,14.6,76,0,3.21,45.73,57.16,81.72,88.88,,,,,,,,,,,,,,,,,,24.1,2234,6.4,,,,,0,,1,1.78,35,62.43,25,44.59,99,176.58,361,643.9,1502,2679.03,210,374.57,6,10.7,285.38,3708.2,38.921037,-79.5260629
Graftontown,MA,27,26430,13035,2.72,1.37,97.22,1.16,1.33,13.82,27.46,13.19,10.93,9546,73.23,42310,84.04,0.6,45.37,25.51,3.98,16.47,47402,17313,17507,7419,2740,14443,15487,6539,643,4.99,6.58,17.78,24.41,6.26,66.16,25.24,24.16,11.58,30.96,6.94,29.89,9.5,8.26,3.1,83.75,80.94,91.67,86.42,59.65,72.91,167,1.89,648,11.42,16.2,20.52,26.7,0.57,0.81,1.02,1.33,93.46,0.39,3.68,2.71,2.64,2.87,2.13,74.48,0.81,38.71,3,236,95.31,68.41,0,38.98,1963,0.69,0.14,129500,154400,190400,60900,346,491,605,259,565,22.4,22.5,13.8,0,0,4.97,77.99,61.36,85.68,92.19,,,,,,,,,,,,,,,,,,23.6,553.2,0.28,,,,,0,,0,0,1,7.36,0,0,49,360.82,34,250.37,60,441.83,8,58.91,0,0,368.19,751.1,38.8869649,-80.754409
NewBrightoncity,MN,123,45430,22207,2.61,0.76,95.33,3.23,0.82,14.25,30.96,16.62,7.79,22246,100,40324,87.53,0.91,55.09,17.85,3.07,11.44,47888,18818,19038,6689,17124,18432,2977,6414,1432,6.54,3.93,9.59,33.58,3.98,74.69,20.33,29.31,9.58,33.71,7.44,33.49,9.91,8.72,3.02,79.15,79.57,88.28,82.51,68.49,74.34,315,2.07,946,18.08,23.26,28.22,34.14,0.77,0.99,1.2,1.45,94.39,0.7,2.68,1.85,2.57,2.84,2.05,72.35,1.53,45.63,3,288,96.73,65.34,0.69,14.58,1968,1.06,0.08,84100,102000,125400,41300,413,472,533,120,487,25,18,11.6,0,0,4.25,69.16,52.34,66.22,89.86,,,,,,,,,,,,,,,,,,6.9,3228.3,4.44,,,,,0,,0,0,,,4,18.34,33,151.31,184,843.69,534,2448.53,53,243.02,4,18.34,,3553.58,39.711671178888885,-84.08318663222222
Readingcity,OH,61,65732,12038,2.47,1.43,97.65,0.65,0.43,11.26,27.27,12.93,12.86,12038,100,29647,82.23,0.1,46.72,27.29,5.04,19.13,36053,13984,14055,12567,8908,9771,0,24553,717,6.04,10.78,27.44,14.56,4.9,64.03,27.05,18.24,17.98,23.74,11.37,29.71,13.32,12.39,3.04,76.07,74.43,82.78,78.64,60.39,67.58,146,1.5,121,23.97,38.84,54.55,59.5,0.24,0.39,0.55,0.6,97.4,0.18,3.72,2.48,2.42,2.74,1.92,68.61,1.97,54.8,2,236,95.39,60.52,0.42,29.24,1956,2.77,0.31,53700,67200,83600,29900,266,323,388,122,361,21.1,18.1,11.6,0,0,1.01,73.36,60.91,89.92,94.54,,,,,,,,,,,,,,,,,,3,3978.2,1.23,,,,,0,,0,0,6,50.83,4,33.89,4,33.89,59,499.83,231,1956.96,27,228.74,0,0,118.6,2685.53,37.94413770833333,-93.32966465833334
Bridgeporttownship,MI,145,10460,12747,2.82,12.07,82.57,0.38,8.07,15.99,26.89,13.54,8.72,8616,67.59,32083,79.48,1.78,37.65,25.41,11.34,19.16,35732,12703,12367,14346,15840,94005,8780,8216,1725,13.7,7.23,24.24,9.21,8.32,59.89,29.09,18.9,23.04,17.22,8.91,28.52,12.57,10.82,3.18,70.8,68.55,75.48,76.86,67.85,68.64,331,3.05,225,8.89,12,12,17.78,0.16,0.21,0.21,0.31,94.53,1,5.29,4.21,2.8,2.92,2.4,79.84,2.86,33.35,3,163,96.51,76.5,3.07,61.96,1963,2.35,0.47,34300,46500,60900,26600,242,307,350,108,376,26.6,17.4,12.7,0,0,1.77,85.3,66.76,92.74,96.95,,,,,,,,,,,,,,,,,,35.9,355.3,0.48,,,,,0,,0,0,,,7,53.45,12,91.63,64,488.7,202,1542.46,11,84,1,7.64,,2122.79,40.84008791235657,-73.87864932944983
SaratogaSpringscity,NY,91,65255,25001,2.58,3.28,95.48,0.74,1.38,19.92,33.11,20.65,11.62,0,0,30938,76.93,0.68,52.03,28.57,5.1,15.66,40638,15876,16212,9813,9486,2406,10781,11048,2028,8.87,7.06,16.55,30.79,5.46,59.96,10.86,36.11,9.13,37.74,8.68,40.53,11.02,9.93,3.04,76.05,74.35,89.3,80.58,50.28,65.35,276,1.63,740,5.54,14.05,17.7,23.38,0.16,0.42,0.52,0.69,95.12,0.05,3.68,2.22,2.36,2.7,1.96,61.53,1.34,48.05,3,1063,90.11,53.67,0.85,52.49,1959,2.28,0.29,85600,108800,151100,65500,315,408,499,184,475,27.6,18.9,12.8,1,0,2.96,71.72,47.93,71.42,84.67,,,,,,,,,,,,,,,,,,29.4,848.9,1.64,,,,,0,,0,0,20,76.72,13,49.87,314,1204.5,245,939.81,963,3694.04,40,153.44,7,26.85,1331.08,4814.15,39.106336059,-92.235619708
WestBendcity,WI,131,85350,23916,2.75,0.13,98.74,0.47,0.92,13.83,27.68,12.85,10.66,0,0,34337,81.15,0.46,53.95,24.98,4.52,13.82,38565,13957,14025,2806,8036,5512,28686,11737,1025,4.37,10.04,19.66,16.54,3.43,68.31,35.63,17.93,22.1,21.92,7.2,27.51,9.66,8.48,3.2,82,81.94,88.27,84.38,66.43,75.34,264,1.42,349,0,1.72,8.02,9.74,0,0.03,0.12,0.14,95.85,0.35,4.49,3.29,2.71,2.96,2.28,68.84,1.51,39.8,3,201,97.74,62.96,0.5,25.87,1967,1.46,0.32,62500,73100,90400,27900,320,391,444,124,455,23.8,20.4,13,2,0,1.46,84.14,52.47,82.5,94.86,,,,,,,,,,,,,,,,,,10.4,2302,0.28,,,,,0,,0,0,6,21.87,1,3.64,28,102.06,91,331.69,1095,3991.25,44,160.38,9,32.8,127.57,4516.13,32.59577971,-114.7002077
